,Date,Temp,Rain,Month,Year
3399,23/04/1971,16,0,4,1971
3400,24/04/1971,19,1,4,1971
3401,25/04/1971,16,0.7,4,1971
3402,26/04/1971,16.3,0.4,4,1971
3403,27/04/1971,16.4,0.2,4,1971
3404,28/04/1971,16.7,0,4,1971
3405,29/04/1971,17,0,4,1971
3406,30/04/1971,17.6,1.6,4,1971
3407,01/05/1971,16.2,0,5,1971
3408,02/05/1971,16.7,0,5,1971
3409,03/05/1971,18.2,0,5,1971
3410,04/05/1971,15.6,0.3,5,1971
3411,05/05/1971,16.9,0,5,1971
3412,06/05/1971,17.5,0,5,1971
3413,07/05/1971,18.5,0,5,1971
3414,08/05/1971,21.9,0,5,1971
3415,09/05/1971,18.5,0,5,1971
3416,10/05/1971,15.6,1.8,5,1971
3417,11/05/1971,17.6,0,5,1971
3418,12/05/1971,20.5,0,5,1971
3419,13/05/1971,17.5,0,5,1971
3420,14/05/1971,16.6,3.5,5,1971
3421,15/05/1971,13.8,0,5,1971
3422,16/05/1971,13.9,0,5,1971
3423,17/05/1971,21.6,0,5,1971
3424,18/05/1971,15.8,7,5,1971
3425,19/05/1971,12.6,12.5,5,1971
3426,20/05/1971,13.4,0,5,1971
3427,21/05/1971,15.6,0,5,1971
3428,22/05/1971,16.2,0,5,1971
3429,23/05/1971,17.4,0,5,1971
3430,24/05/1971,13,0,5,1971
3431,25/05/1971,19,2.8,5,1971
3432,26/05/1971,12.9,7,5,1971
3433,27/05/1971,16,0,5,1971
3434,28/05/1971,17,0,5,1971
3435,29/05/1971,15.8,0,5,1971
3436,30/05/1971,17.7,0,5,1971
3437,31/05/1971,17.2,0,5,1971
3438,01/06/1971,20.9,0,6,1971
3439,02/06/1971,17.4,0,6,1971
3440,03/06/1971,14.2,0.7,6,1971
3441,04/06/1971,12.7,0,6,1971
3442,05/06/1971,12.7,0.8,6,1971
3443,06/06/1971,14.4,0.2,6,1971
3444,07/06/1971,14.8,0,6,1971
3445,08/06/1971,15.6,0,6,1971
3446,09/06/1971,14.4,0,6,1971
3447,10/06/1971,27.2,0,6,1971
3448,11/06/1971,17,0.1,6,1971
3449,12/06/1971,14,0.4,6,1971
3450,13/06/1971,14,0.4,6,1971
3451,14/06/1971,11.2,1.7,6,1971
3452,15/06/1971,11.8,1.6,6,1971
3453,16/06/1971,15,0,6,1971
3454,17/06/1971,15.3,0,6,1971
3455,18/06/1971,12,4.5,6,1971
3456,19/06/1971,12.1,0.1,6,1971
3457,20/06/1971,15.9,4,6,1971
3458,21/06/1971,12.8,0.1,6,1971
3459,22/06/1971,12.8,1.7,6,1971
3460,23/06/1971,13,26.5,6,1971
3461,24/06/1971,14.3,0,6,1971
3462,25/06/1971,14.7,0,6,1971
3463,26/06/1971,16.3,0,6,1971
3464,27/06/1971,14.6,5.5,6,1971
3465,28/06/1971,12.3,2,6,1971
3466,29/06/1971,13.1,5,6,1971
3467,30/06/1971,12.5,21.5,6,1971
3468,01/07/1971,13.8,0,7,1971
3469,02/07/1971,12.4,3.5,7,1971
3470,03/07/1971,10.2,6,7,1971
3471,04/07/1971,13,0,7,1971
3472,05/07/1971,15,0,7,1971
3473,06/07/1971,14.5,0,7,1971
3474,07/07/1971,14.9,0,7,1971
3475,08/07/1971,12.9,0.2,7,1971
3476,09/07/1971,11.7,4.6,7,1971
3477,10/07/1971,11.1,0,7,1971
3478,11/07/1971,15.4,0,7,1971
3479,12/07/1971,17.2,0,7,1971
3480,13/07/1971,19.8,0,7,1971
3481,14/07/1971,15.5,6.5,7,1971
3482,15/07/1971,12.4,5,7,1971
3483,16/07/1971,10.1,2,7,1971
3484,17/07/1971,12.1,0,7,1971
3485,18/07/1971,15.4,0,7,1971
3486,19/07/1971,12.4,0,7,1971
3487,20/07/1971,15.6,0,7,1971
3488,21/07/1971,14.8,0,7,1971
3489,22/07/1971,15.8,0,7,1971
3490,23/07/1971,14.7,0,7,1971
3491,24/07/1971,10.6,3.5,7,1971
3492,25/07/1971,14.8,0,7,1971
3493,26/07/1971,13.8,0,7,1971
3494,27/07/1971,14.3,0,7,1971
3495,28/07/1971,15.6,0,7,1971
3496,29/07/1971,11.1,7.6,7,1971
3497,30/07/1971,14.7,0,7,1971
3498,31/07/1971,15.9,0,7,1971
3499,01/08/1971,13.4,0.7,8,1971
3500,02/08/1971,13.2,0.5,8,1971
3501,03/08/1971,12.1,0,8,1971
3502,04/08/1971,11.4,0,8,1971
3503,05/08/1971,10.6,0,8,1971
3504,06/08/1971,11,1.1,8,1971
3505,07/08/1971,14.9,0,8,1971
3506,08/08/1971,14.3,0.8,8,1971
3507,09/08/1971,12.6,0.2,8,1971
3508,10/08/1971,13.2,0.2,8,1971
3509,11/08/1971,14.1,0,8,1971
3510,12/08/1971,14,0,8,1971
3511,13/08/1971,22.8,0.1,8,1971
3512,14/08/1971,13.8,0.3,8,1971
3513,15/08/1971,15.3,0,8,1971
3514,16/08/1971,13.5,19,8,1971
3515,17/08/1971,9.9,0,8,1971
3516,18/08/1971,8.4,8.5,8,1971
3517,19/08/1971,8.8,4.5,8,1971
3518,20/08/1971,12.1,0,8,1971
3519,21/08/1971,12.3,1.2,8,1971
3520,22/08/1971,14.2,0,8,1971
3521,23/08/1971,15,0.2,8,1971
3522,24/08/1971,9.4,9,8,1971
3523,25/08/1971,11.3,0,8,1971
3524,26/08/1971,12.6,0,8,1971
3525,27/08/1971,12.6,0,8,1971
3526,28/08/1971,15.4,0,8,1971
3527,29/08/1971,14.3,0,8,1971
3528,30/08/1971,13.6,3,8,1971
3529,31/08/1971,10.5,0.6,8,1971
3530,01/09/1971,13.5,0,9,1971
3531,02/09/1971,12.6,17.5,9,1971
3532,03/09/1971,10.8,5,9,1971
3533,04/09/1971,11.3,0.2,9,1971
3534,05/09/1971,11.2,1.6,9,1971
3535,06/09/1971,10.5,0,9,1971
3536,07/09/1971,11.8,0,9,1971
3537,08/09/1971,12.9,0,9,1971
3538,09/09/1971,20.2,0,9,1971
3539,10/09/1971,13.9,0,9,1971
3540,11/09/1971,13,0,9,1971
3541,12/09/1971,14.4,0,9,1971
3542,13/09/1971,14.1,0.7,9,1971
3543,14/09/1971,14.7,0,9,1971
3544,15/09/1971,14.2,3,9,1971
3545,16/09/1971,12.1,0,9,1971
3546,17/09/1971,13.8,0,9,1971
3547,18/09/1971,14.4,0,9,1971
3548,19/09/1971,15.7,0,9,1971
3549,20/09/1971,14.7,0,9,1971
3550,21/09/1971,15.4,0,9,1971
3551,22/09/1971,14.2,0,9,1971
3552,23/09/1971,14,2,9,1971
3553,24/09/1971,12.7,0.2,9,1971
3554,25/09/1971,16.3,0,9,1971
3555,26/09/1971,12.9,1.2,9,1971
3556,27/09/1971,10.8,0,9,1971
3557,28/09/1971,9,3.5,9,1971
3558,29/09/1971,12.8,0,9,1971
3559,30/09/1971,16.8,0,9,1971
3560,01/10/1971,13.2,0,10,1971
3561,02/10/1971,15.3,0,10,1971
3562,03/10/1971,17.2,0,10,1971
3563,04/10/1971,13,0,10,1971
3564,05/10/1971,15,0,10,1971
3565,06/10/1971,16.6,0,10,1971
3566,07/10/1971,15.9,0,10,1971
3567,08/10/1971,21.8,0,10,1971
3568,09/10/1971,27.8,0,10,1971
3569,10/10/1971,14.5,0.3,10,1971
3570,11/10/1971,15.3,0,10,1971
3571,12/10/1971,18.2,0,10,1971
3572,13/10/1971,17.9,0.4,10,1971
3573,14/10/1971,15.7,0,10,1971
3574,15/10/1971,14.7,0.7,10,1971
3575,16/10/1971,13.7,0,10,1971
3576,17/10/1971,12.8,0,10,1971
3577,18/10/1971,16,0,10,1971
3578,19/10/1971,15.5,0,10,1971
3579,20/10/1971,16,0,10,1971
3580,21/10/1971,16.2,0.4,10,1971
3581,22/10/1971,13.3,0.4,10,1971
3582,23/10/1971,17.6,0,10,1971
3583,24/10/1971,17.8,0,10,1971
3584,25/10/1971,18.9,0,10,1971
3585,26/10/1971,18.2,0,10,1971
3586,27/10/1971,16,0,10,1971
3587,28/10/1971,18.8,0.3,10,1971
3588,29/10/1971,18.5,0,10,1971
3589,30/10/1971,19.3,0,10,1971
3590,31/10/1971,19,4,10,1971
3591,01/11/1971,14.7,0.4,11,1971
3592,02/11/1971,13.5,0,11,1971
3593,03/11/1971,18,0,11,1971
3594,04/11/1971,20.1,0,11,1971
3595,05/11/1971,18.5,0,11,1971
3596,06/11/1971,16,0,11,1971
3597,07/11/1971,16.1,0,11,1971
3598,08/11/1971,15.8,0,11,1971
3599,09/11/1971,15.2,0,11,1971
3600,10/11/1971,17.4,0,11,1971
3601,11/11/1971,16.8,0.6,11,1971
3602,12/11/1971,18.6,0,11,1971
3603,13/11/1971,19.2,0,11,1971
3604,14/11/1971,17.2,0.4,11,1971
3605,15/11/1971,16.1,1.1,11,1971
3606,16/11/1971,15.9,0,11,1971
3607,17/11/1971,15.4,0,11,1971
3608,18/11/1971,17.8,0,11,1971
3609,19/11/1971,17.7,0.2,11,1971
3610,20/11/1971,16.7,0,11,1971
3611,21/11/1971,17.5,0,11,1971
3612,22/11/1971,19.5,0,11,1971
3613,23/11/1971,19.8,0,11,1971
3614,24/11/1971,23.5,0,11,1971
3615,25/11/1971,22.3,0,11,1971
3616,26/11/1971,18,1,11,1971
3617,27/11/1971,18.2,0,11,1971
3618,28/11/1971,17.7,0,11,1971
3619,29/11/1971,18.6,0,11,1971
3620,30/11/1971,16.9,0,11,1971
3621,01/12/1971,15.3,0,12,1971
3622,02/12/1971,16.9,0,12,1971
3623,03/12/1971,14.5,0,12,1971
3624,04/12/1971,16.8,0.7,12,1971
3625,05/12/1971,18,1.1,12,1971
3626,06/12/1971,17.2,0,12,1971
3627,07/12/1971,20.4,0,12,1971
3628,08/12/1971,18.8,2.4,12,1971
3629,09/12/1971,19.8,0,12,1971
3630,10/12/1971,15.7,0,12,1971
3631,11/12/1971,14.2,17.5,12,1971
3632,12/12/1971,15.4,0,12,1971
3633,13/12/1971,18.7,0,12,1971
3634,14/12/1971,18.2,0,12,1971
3635,15/12/1971,17.8,0,12,1971
3636,16/12/1971,21.3,0,12,1971
3637,17/12/1971,19,0,12,1971
3638,18/12/1971,18.5,0,12,1971
3639,19/12/1971,20.8,0,12,1971
3640,20/12/1971,15.2,1.5,12,1971
3641,21/12/1971,19.4,0,12,1971
3642,22/12/1971,18.2,0,12,1971
3643,23/12/1971,19.6,0,12,1971
3644,24/12/1971,20.7,1.1,12,1971
3645,25/12/1971,17.8,0.3,12,1971
3646,26/12/1971,21,0,12,1971
3647,27/12/1971,20.4,0,12,1971
3648,28/12/1971,21.4,0,12,1971
3649,29/12/1971,21.2,0,12,1971
3650,30/12/1971,21.8,0,12,1971
3651,31/12/1971,21.2,0,12,1971
3652,01/01/1972,21.6,0,1,1972
3653,02/01/1972,23,0,1,1972
3654,03/01/1972,22.5,0,1,1972
3655,04/01/1972,21.8,0,1,1972
3656,05/01/1972,22.4,0,1,1972
3657,06/01/1972,20.5,0,1,1972
3658,07/01/1972,18.8,0.1,1,1972
3659,08/01/1972,22.7,0,1,1972
3660,09/01/1972,20.6,4.6,1,1972
3661,10/01/1972,20,0,1,1972
3662,11/01/1972,20.2,0,1,1972
3663,12/01/1972,21.6,0,1,1972
3664,13/01/1972,20.8,0,1,1972
3665,14/01/1972,19.1,0,1,1972
3666,15/01/1972,22,0,1,1972
3667,16/01/1972,19.3,0,1,1972
3668,17/01/1972,22.3,0,1,1972
3669,18/01/1972,22.7,0,1,1972
3670,19/01/1972,23.6,0,1,1972
3671,20/01/1972,24.5,1.6,1,1972
3672,21/01/1972,18.8,0,1,1972
3673,22/01/1972,18.6,0,1,1972
3674,23/01/1972,19.6,0,1,1972
3675,24/01/1972,21.9,0,1,1972
3676,25/01/1972,20.3,0,1,1972
3677,26/01/1972,22.5,0,1,1972
3678,27/01/1972,19.7,4,1,1972
3679,28/01/1972,19.2,0,1,1972
3680,29/01/1972,19.6,0,1,1972
3681,30/01/1972,18,0,1,1972
3682,31/01/1972,21.4,0,1,1972
3683,01/02/1972,24.2,1,2,1972
3684,02/02/1972,20.5,4.6,2,1972
3685,03/02/1972,19.3,0.7,2,1972
3686,04/02/1972,16.7,0,2,1972
3687,05/02/1972,19.2,0,2,1972
3688,06/02/1972,22.8,0,2,1972
3689,07/02/1972,21.8,0,2,1972
3690,08/02/1972,21.2,0,2,1972
3691,09/02/1972,21.6,0,2,1972
3692,10/02/1972,25.6,0,2,1972
3693,11/02/1972,21.9,0,2,1972
3694,12/02/1972,22.6,0,2,1972
3695,13/02/1972,19.6,0,2,1972
3696,14/02/1972,23.2,0,2,1972
3697,15/02/1972,22.5,0,2,1972
3698,16/02/1972,21.2,0,2,1972
3699,17/02/1972,28.8,0,2,1972
3700,18/02/1972,17.2,0.1,2,1972
3701,19/02/1972,18.3,0,2,1972
3702,20/02/1972,20,0,2,1972
3703,21/02/1972,20.2,0,2,1972
3704,22/02/1972,21.4,0,2,1972
3705,23/02/1972,20.8,0,2,1972
3706,24/02/1972,20.4,0,2,1972
3707,25/02/1972,18.6,0,2,1972
3708,26/02/1972,18.9,0,2,1972
3709,27/02/1972,21.1,0,2,1972
3710,28/02/1972,17.8,0,2,1972
3711,29/02/1972,20.2,0,2,1972
3712,01/03/1972,23.8,0,3,1972
3713,02/03/1972,22.3,0,3,1972
3714,03/03/1972,21.1,1.5,3,1972
3715,04/03/1972,21.8,0,3,1972
3716,05/03/1972,19.1,0,3,1972
3717,06/03/1972,19,0,3,1972
3718,07/03/1972,15.7,3.5,3,1972
3719,08/03/1972,17.3,0,3,1972
3720,09/03/1972,19.4,0,3,1972
3721,10/03/1972,23.6,0,3,1972
3722,11/03/1972,26.2,6.5,3,1972
3723,12/03/1972,23,0,3,1972
3724,13/03/1972,22.3,0,3,1972
3725,14/03/1972,21.4,0,3,1972
3726,15/03/1972,20.7,0,3,1972
3727,16/03/1972,23.5,0,3,1972
3728,17/03/1972,20.2,0,3,1972
3729,18/03/1972,20,0,3,1972
3730,19/03/1972,17.1,0,3,1972
3731,20/03/1972,20.8,0,3,1972
3732,21/03/1972,18.9,1.3,3,1972
3733,22/03/1972,16.9,0,3,1972
3734,23/03/1972,21.2,0,3,1972
3735,24/03/1972,15.4,0,3,1972
3736,25/03/1972,14.5,1.1,3,1972
3737,26/03/1972,17.1,0,3,1972
3738,27/03/1972,22.3,0,3,1972
3739,28/03/1972,31,0,3,1972
3740,29/03/1972,20,0,3,1972
3741,30/03/1972,20,2,3,1972
3742,31/03/1972,18,0,3,1972
3743,01/04/1972,16.8,0,4,1972
3744,02/04/1972,14.4,0.3,4,1972
3745,03/04/1972,16.5,0,4,1972
3746,04/04/1972,18.8,0,4,1972
3747,05/04/1972,24.3,0,4,1972
3748,06/04/1972,22.6,0,4,1972
3749,07/04/1972,18.3,0.1,4,1972
3750,08/04/1972,19.4,0,4,1972
3751,09/04/1972,19.2,0,4,1972
3752,10/04/1972,15.7,1,4,1972
3753,11/04/1972,19.8,0,4,1972
3754,12/04/1972,17.1,2,4,1972
3755,13/04/1972,17.2,0,4,1972
3756,14/04/1972,20.8,0,4,1972
3757,15/04/1972,18.7,0,4,1972
3758,16/04/1972,20.1,0,4,1972
3759,17/04/1972,21.7,0,4,1972
3760,18/04/1972,21.8,0,4,1972
3761,19/04/1972,23,0,4,1972
3762,20/04/1972,19.5,0,4,1972
3763,21/04/1972,19.5,0,4,1972
3764,22/04/1972,20.2,0,4,1972
3765,23/04/1972,18.8,1.6,4,1972
3766,24/04/1972,19.4,0,4,1972
3767,25/04/1972,15.8,0,4,1972
3768,26/04/1972,16.4,4.6,4,1972
3769,27/04/1972,17.2,0.2,4,1972
3770,28/04/1972,17.5,5,4,1972
3771,29/04/1972,11.2,10,4,1972
3772,30/04/1972,13,1.2,4,1972
3773,01/05/1972,16.1,2,5,1972
3774,02/05/1972,16.6,0.4,5,1972
3775,03/05/1972,18.4,0,5,1972
3776,04/05/1972,17.1,0,5,1972
3777,05/05/1972,13.1,17,5,1972
3778,06/05/1972,17.7,0,5,1972
3779,07/05/1972,18.2,0,5,1972
3780,08/05/1972,18,0,5,1972
3781,09/05/1972,15,6,5,1972
3782,10/05/1972,11.7,5,5,1972
3783,11/05/1972,12.8,1.5,5,1972
3784,12/05/1972,15.7,0,5,1972
3785,13/05/1972,17,0,5,1972
3786,14/05/1972,22.2,0,5,1972
3787,15/05/1972,20.4,0,5,1972
3788,16/05/1972,16,0,5,1972
3789,17/05/1972,16.1,0,5,1972
3790,18/05/1972,17.1,0.4,5,1972
3791,19/05/1972,16.6,0,5,1972
3792,20/05/1972,17.2,0,5,1972
3793,21/05/1972,25.9,0,5,1972
3794,22/05/1972,28.8,0,5,1972
3795,23/05/1972,27.2,0,5,1972
3796,24/05/1972,27.8,0.2,5,1972
3797,25/05/1972,15.5,1.7,5,1972
3798,26/05/1972,14.5,5.5,5,1972
3799,27/05/1972,13.2,2.6,5,1972
3800,28/05/1972,12.6,0,5,1972
3801,29/05/1972,17.1,0,5,1972
3802,30/05/1972,17.2,0.1,5,1972
3803,31/05/1972,20,0.8,5,1972
3804,01/06/1972,13.5,0.3,6,1972
3805,02/06/1972,18.5,0,6,1972
3806,03/06/1972,16.9,3.5,6,1972
3807,04/06/1972,14,5,6,1972
3808,05/06/1972,16.1,3.5,6,1972
3809,06/06/1972,15,0,6,1972
3810,07/06/1972,17,0,6,1972
3811,08/06/1972,22.6,0,6,1972
3812,09/06/1972,11.4,4.5,6,1972
3813,10/06/1972,13.4,0.4,6,1972
3814,11/06/1972,13.8,0,6,1972
3815,12/06/1972,12,2.5,6,1972
3816,13/06/1972,13.5,0,6,1972
3817,14/06/1972,16.5,0,6,1972
3818,15/06/1972,16.6,0,6,1972
3819,16/06/1972,22.1,0,6,1972
3820,17/06/1972,16,1,6,1972
3821,18/06/1972,14.9,0.2,6,1972
3822,19/06/1972,15.3,0,6,1972
3823,20/06/1972,20.8,0,6,1972
3824,21/06/1972,15.2,0,6,1972
3825,22/06/1972,15.1,0.1,6,1972
3826,23/06/1972,12.5,5.5,6,1972
3827,24/06/1972,13.4,0,6,1972
3828,25/06/1972,13.7,0,6,1972
3829,26/06/1972,17.2,0,6,1972
3830,27/06/1972,15.6,0,6,1972
3831,28/06/1972,13.2,0,6,1972
3832,29/06/1972,14,0.7,6,1972
3833,30/06/1972,16,0,6,1972
3834,01/07/1972,14.5,0,7,1972
3835,02/07/1972,15,0,7,1972
3836,03/07/1972,20.7,0,7,1972
3837,04/07/1972,13.4,0,7,1972
3838,05/07/1972,12.4,0,7,1972
3839,06/07/1972,14.6,0,7,1972
3840,07/07/1972,12.8,0.9,7,1972
3841,08/07/1972,13.7,1.7,7,1972
3842,09/07/1972,13.1,0,7,1972
3843,10/07/1972,12,0,7,1972
3844,11/07/1972,14.7,0,7,1972
3845,12/07/1972,14,0,7,1972
3846,13/07/1972,15.3,0,7,1972
3847,14/07/1972,12.3,2.7,7,1972
3848,15/07/1972,13.2,0,7,1972
3849,16/07/1972,13.3,0,7,1972
3850,17/07/1972,14.3,0.7,7,1972
3851,18/07/1972,13.2,0,7,1972
3852,19/07/1972,23,0,7,1972
3853,20/07/1972,19.8,0,7,1972
3854,21/07/1972,13.8,0,7,1972
3855,22/07/1972,13.4,0,7,1972
3856,23/07/1972,14.8,0,7,1972
3857,24/07/1972,16.2,0,7,1972
3858,25/07/1972,21.2,0,7,1972
3859,26/07/1972,17.1,0,7,1972
3860,27/07/1972,14,0,7,1972
3861,28/07/1972,15.8,0,7,1972
3862,29/07/1972,15,7,7,1972
3863,30/07/1972,9.7,3.7,7,1972
3864,31/07/1972,9.5,0.9,7,1972
3865,01/08/1972,14.5,0,8,1972
3866,02/08/1972,15,0.7,8,1972
3867,03/08/1972,12.4,5.4,8,1972
3868,04/08/1972,11.3,4.4,8,1972
3869,05/08/1972,14.8,0,8,1972
3870,06/08/1972,13,0,8,1972
3871,07/08/1972,15.4,0,8,1972
3872,08/08/1972,20,0,8,1972
3873,09/08/1972,25.4,0,8,1972
3874,10/08/1972,14.6,0.3,8,1972
3875,11/08/1972,6.7,11.5,8,1972
3876,12/08/1972,9.2,8.7,8,1972
3877,13/08/1972,13.6,0.4,8,1972
3878,14/08/1972,14.7,0,8,1972
3879,15/08/1972,14.1,0,8,1972
3880,16/08/1972,10.7,0,8,1972
3881,17/08/1972,15,1,8,1972
3882,18/08/1972,13.4,0,8,1972
3883,19/08/1972,16,0,8,1972
3884,20/08/1972,14.8,0,8,1972
3885,21/08/1972,13.5,0,8,1972
3886,22/08/1972,13.7,1,8,1972
3887,23/08/1972,12,3.5,8,1972
3888,24/08/1972,12.2,1.1,8,1972
3889,25/08/1972,13.3,0,8,1972
3890,26/08/1972,12.6,0.3,8,1972
3891,27/08/1972,12.8,0,8,1972
3892,28/08/1972,15.6,0,8,1972
3893,29/08/1972,16.7,0,8,1972
3894,30/08/1972,14.5,0,8,1972
3895,31/08/1972,16,31.5,8,1972
3896,01/09/1972,11.7,0.3,9,1972
3897,02/09/1972,9,6,9,1972
3898,03/09/1972,12.8,0,9,1972
3899,04/09/1972,14.5,0,9,1972
3900,05/09/1972,22.4,0,9,1972
3901,06/09/1972,20.7,0,9,1972
3902,07/09/1972,14.9,0,9,1972
3903,08/09/1972,14.5,0,9,1972
3904,09/09/1972,14.6,0,9,1972
3905,10/09/1972,15.6,0,9,1972
3906,11/09/1972,14.2,0.6,9,1972
3907,12/09/1972,14.9,0.6,9,1972
3908,13/09/1972,15.4,0.5,9,1972
3909,14/09/1972,15.3,0,9,1972
3910,15/09/1972,21.2,0,9,1972
3911,16/09/1972,15.2,0,9,1972
3912,17/09/1972,17.7,0,9,1972
3913,18/09/1972,13.9,0,9,1972
3914,19/09/1972,13.8,0.6,9,1972
3915,20/09/1972,14.8,7.2,9,1972
3916,21/09/1972,12.2,1,9,1972
3917,22/09/1972,15.7,0,9,1972
3918,23/09/1972,15.6,0,9,1972
3919,24/09/1972,16.1,0.6,9,1972
3920,25/09/1972,15.6,0,9,1972
3921,26/09/1972,15.5,0,9,1972
3922,27/09/1972,16,0,9,1972
3923,28/09/1972,17.2,0,9,1972
3924,29/09/1972,14.3,0,9,1972
3925,30/09/1972,17,0,9,1972
3926,01/10/1972,15.8,0,10,1972
3927,02/10/1972,16.7,0,10,1972
3928,03/10/1972,17.5,0,10,1972
3929,04/10/1972,15,0.1,10,1972
3930,05/10/1972,11.3,0.1,10,1972
3931,06/10/1972,13.5,0,10,1972
3932,07/10/1972,15,0,10,1972
3933,08/10/1972,19,0,10,1972
3934,09/10/1972,19.1,0,10,1972
3935,10/10/1972,24.5,0,10,1972
3936,11/10/1972,19.1,0,10,1972
3937,12/10/1972,18,0,10,1972
3938,13/10/1972,17.7,0,10,1972
3939,14/10/1972,18.2,0,10,1972
3940,15/10/1972,19.4,0,10,1972
3941,16/10/1972,20.3,0,10,1972
3942,17/10/1972,16.5,1.5,10,1972
3943,18/10/1972,17.2,0,10,1972
3944,19/10/1972,16.4,0,10,1972
3945,20/10/1972,16.1,0.5,10,1972
3946,21/10/1972,17.3,0,10,1972
3947,22/10/1972,16.8,3,10,1972
3948,23/10/1972,13.3,0,10,1972
3949,24/10/1972,18.5,0,10,1972
3950,25/10/1972,17.8,0,10,1972
3951,26/10/1972,20,0,10,1972
3952,27/10/1972,19,0,10,1972
3953,28/10/1972,16.8,0,10,1972
3954,29/10/1972,18.7,0,10,1972
3955,30/10/1972,26,0,10,1972
3956,31/10/1972,14.2,1.4,10,1972
3957,01/11/1972,15.4,0,11,1972
3958,02/11/1972,14.4,0,11,1972
3959,03/11/1972,16.8,0,11,1972
3960,04/11/1972,18.2,0,11,1972
3961,05/11/1972,17.3,0.8,11,1972
3962,06/11/1972,17,0,11,1972
3963,07/11/1972,17.2,0,11,1972
3964,08/11/1972,15.4,0,11,1972
3965,09/11/1972,19.6,0,11,1972
3966,10/11/1972,28,0,11,1972
3967,11/11/1972,29,0,11,1972
3968,12/11/1972,27.5,0,11,1972
3969,13/11/1972,18.2,0,11,1972
3970,14/11/1972,17,0,11,1972
3971,15/11/1972,18.6,0,11,1972
3972,16/11/1972,17.8,0,11,1972
3973,17/11/1972,20.6,0,11,1972
3974,18/11/1972,26.9,0,11,1972
3975,19/11/1972,18.2,0,11,1972
3976,20/11/1972,17.9,0,11,1972
3977,21/11/1972,19.5,0,11,1972
3978,22/11/1972,19,0,11,1972
3979,23/11/1972,19.8,0,11,1972
3980,24/11/1972,18.6,0,11,1972
3981,25/11/1972,19.6,0,11,1972
3982,26/11/1972,18,0,11,1972
3983,27/11/1972,17.6,0,11,1972
3984,28/11/1972,17.3,0,11,1972
3985,29/11/1972,20.5,0,11,1972
3986,30/11/1972,18.4,0,11,1972
3987,01/12/1972,19.4,0,12,1972
3988,02/12/1972,19.5,0,12,1972
3989,03/12/1972,23.4,0,12,1972
3990,04/12/1972,18.8,0,12,1972
3991,05/12/1972,19.6,0,12,1972
3992,06/12/1972,19,1.1,12,1972
3993,07/12/1972,18.5,1.3,12,1972
3994,08/12/1972,17.8,0.9,12,1972
3995,09/12/1972,18.6,0,12,1972
3996,10/12/1972,20.1,0,12,1972
3997,11/12/1972,20,0,12,1972
3998,12/12/1972,22.5,0,12,1972
3999,13/12/1972,21.3,0.4,12,1972
4000,14/12/1972,21.4,0,12,1972
4001,15/12/1972,20,7,12,1972
4002,16/12/1972,16.6,1.4,12,1972
4003,17/12/1972,19,0,12,1972
4004,18/12/1972,19.6,0,12,1972
4005,19/12/1972,20.4,0,12,1972
4006,20/12/1972,20.8,0,12,1972
4007,21/12/1972,17.4,0,12,1972
4008,22/12/1972,17.8,0,12,1972
4009,23/12/1972,19.2,0,12,1972
4010,24/12/1972,18.2,0.1,12,1972
4011,25/12/1972,21,0,12,1972
4012,26/12/1972,19.2,0,12,1972
4013,27/12/1972,20.1,0.5,12,1972
4014,28/12/1972,16.2,1.1,12,1972
4015,29/12/1972,15.6,1.3,12,1972
4016,30/12/1972,17.4,0,12,1972
4017,31/12/1972,19.8,0,12,1972
4018,01/01/1973,22,0,1,1973
4019,02/01/1973,19.9,0,1,1973
4020,03/01/1973,21,0,1,1973
4021,04/01/1973,21.8,0,1,1973
4022,05/01/1973,22.2,0,1,1973
4023,06/01/1973,25,0,1,1973
4024,07/01/1973,19.2,0,1,1973
4025,08/01/1973,19.6,0,1,1973
4026,09/01/1973,18.6,0,1,1973
4027,10/01/1973,19.8,0,1,1973
4028,11/01/1973,19,0,1,1973
4029,12/01/1973,20.4,0,1,1973
4030,13/01/1973,20.1,0,1,1973
4031,14/01/1973,27.5,0,1,1973
4032,15/01/1973,21,0,1,1973
4033,16/01/1973,21.6,0,1,1973
4034,17/01/1973,21.6,0,1,1973
4035,18/01/1973,21.2,0,1,1973
4036,19/01/1973,22.2,0,1,1973
4037,20/01/1973,21.4,0,1,1973
4038,21/01/1973,20.2,0,1,1973
4039,22/01/1973,16.9,4.7,1,1973
4040,23/01/1973,19.8,0,1,1973
4041,24/01/1973,18.9,0.5,1,1973
4042,25/01/1973,19.6,0,1,1973
4043,26/01/1973,19.4,0.3,1,1973
4044,27/01/1973,19.8,0,1,1973
4045,28/01/1973,20.4,0,1,1973
4046,29/01/1973,20.7,0.6,1,1973
4047,30/01/1973,19.2,0,1,1973
4048,31/01/1973,22.3,0,1,1973
4049,01/02/1973,21.1,0,2,1973
4050,02/02/1973,22.5,0.2,2,1973
4051,03/02/1973,21.4,0,2,1973
4052,04/02/1973,21.5,0,2,1973
4053,05/02/1973,22,0,2,1973
4054,06/02/1973,22.5,0,2,1973
4055,07/02/1973,20.4,0,2,1973
4056,08/02/1973,24.8,0,2,1973
4057,09/02/1973,16.4,0,2,1973
4058,10/02/1973,22.3,0,2,1973
4059,11/02/1973,19.8,0,2,1973
